OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
1928089,04092021906,FOOD LION #1484 PRODUCE,2420 WYCLIFF RD ,,RALEIGH,NC,27607,(919) 571-3638,2015-10-29T04:00:00Z,Food Stand,21167,-78.692995,35.81676997,M
1928090,04092021904,Food Lion #1454 Produce,3415 AVENT FERRY RD ,,RALEIGH,NC,27607,(919) 858-9772,2015-10-28T04:00:00Z,Food Stand,21168,-78.69720844,35.76626617,M
1928091,04092016059,PORT CITY JAVA PARK SHOPS,101 CURRENT DR ,,RALEIGH,NC,27695,(919) 515-0238,2011-12-08T05:00:00Z,Restaurant,21172,-78.67872874,35.78448278,M
1928092,04092014098,Assagios Pizzeria Ristorante,7417 SUNSET LAKE RD ,,FUQUAY VARINA,NC,27526,(919) 557-9505,2004-07-19T04:00:00Z,Restaurant,21176,-78.77604319,35.59548799,M
1928093,04092012007,Bee Hive Cafe,3800 HILLSBOROUGH ST ,,RALEIGH,NC,27607-5237,(919) 829-8328 ext. 8328,1997-01-31T05:00:00Z,Restaurant,21187,-78.68916347,35.79996371,M
1928094,04092012067,Kabuki Japanese Steak House,220 Nottingham Dr,,CARY,NC,27511,(919) 380-8081,1997-06-26T04:00:00Z,Restaurant,21190,-78.74294825,35.7683548,M
1928095,04092020998,Food Lion #816 Deli,2861 JONES FRANKLIN RD ,,RALEIGH,NC,27606-4346,(919) 233-9708,2000-07-01T04:00:00Z,Food Stand,21203,-78.73773412,35.74361197,M
1928096,04092300184,Food Lion #1358 Meat Market,1121 FALLS RIVER AVE ,,RALEIGH,NC,27614-6731,(919) 847-1640,2000-07-01T04:00:00Z,Meat Market,21205,-78.58940896,35.90603425,M
1928097,04092013208,Starbucks Coffee #08373,609 Peace St ,,RALEIGH,NC,27605,(919) 754-9007,2000-09-26T04:00:00Z,Restaurant,21202,-78.64804835,35.78857146,M
1928098,04092017228,Bogey's Bistro,2300 OLD MILBURNIE RD ,,RALEIGH,NC,27604-9778,(919) 428-0938,2016-05-25T04:00:00Z,Restaurant,21210,-78.51131358,35.81858285,M
1928099,04092020995,Food Lion #572 Deli,8320-120 LITCHFORD RD ,,RALEIGH,NC,27615-2464,(919) 790-8146,2000-07-01T04:00:00Z,Food Stand,21204,-78.6010328,35.89310541,M
1928100,04092110490,HOLLY GROVE MIDDLE SCHOOL CAFETERIA,1401  AVENT FERRY RD ,,HOLLY SPRINGS ,NC,27540,(919) 567-4177 ext. 20481,2010-03-30T04:00:00Z,Public School Lunchrooms,21214,-78.84882356,35.62890249,M
1928101,04092015421,QUALITY INN FOOD SERVICE,511 N JUDD PKY NE ,,FUQUAY VARINA,NC,27526,(919) 557-2009,2009-06-16T04:00:00Z,Restaurant,21215,-78.78040573,35.59061253,M
1928102,04092300165,Food Lion #1491 Meat Market,3151-113 Capital Blv ,,RALEIGH,NC,27604-3335,(919) 790-6728,2000-07-01T04:00:00Z,Meat Market,21207,-78.58946217,35.82241942,M
1928103,04092016506,SONIC DRIVE IN #5735,304 S Main ST ,,ROLESVILLE,NC,27571,(919) 562-5540,2013-09-11T04:00:00Z,Restaurant,21230,-78.46378987,35.9198667,M
1928104,04092013465,No Fo At The Pig,2014 FAIRVIEW RD ,,RALEIGH,NC,27608-2316,(919) 821-1240,2001-12-11T05:00:00Z,Restaurant,21241,-78.64689531,35.80508846,M
1928105,04092012212,Starbucks #8270,7498 CREEDMOOR RD ,,RALEIGH,NC,27613-1664,(919) 846-0633,1998-03-25T04:00:00Z,Restaurant,21250,-78.67820041,35.88787167,M
1928106,04092110113,DILLARD DRIVE ELEMENTARY SCHOOL CAFETERIA,5018 DILLARD DR,,RALEIGH,NC,27606-4114,(919) 233-4200 ext. 22722,1999-01-13T05:00:00Z,Public School Lunchrooms,21262,-78.72360796,35.7535337,M
1928107,04092040255,FOODLAND 2 (WCID #404),201 E HARGETT ST ,,RALEIGH,NC,27603,(919) 798-0590,2011-05-16T04:00:00Z,Pushcarts,21295,-78.63610358,35.77854007,M
1928108,04092012900,Los Tres Vaqueros,7909-109 FALLS OF NEUSE RD ,,RALEIGH,NC,27615-3348,(919) 846-6666,1999-03-26T04:00:00Z,Restaurant,21271,-78.62697433,35.89197359,M
1928109,04092016293,Quality Inn #NC436 Breakfast Bar,2539 S SAUNDERS ST ,,RALEIGH,NC,27603,(919) 863-0091,2012-10-26T04:00:00Z,Restaurant,21296,-78.64828387,35.74994855,M
1928110,04092013597,Tookie's,8105 FALLS OF NEUSE RD,,RALEIGH,NC,27615-3412,(919) 846-6383,2002-06-25T04:00:00Z,Restaurant,21303,-78.62373327,35.89435893,M
1928111,04092013600,Neomonde Bakery & Deli,10235 CHAPEL HILL RD,#300,MORRISVILLE,NC,27560-6610,(919) 466-8100,2002-06-13T04:00:00Z,Restaurant,21304,-78.82788003,35.83012574,M
1928112,04092013615,State Farmers Market Restaurant,1240 Farmers Market Dr ,,RALEIGH,NC,27603,(919) 755-1550 ext. 9,2002-07-09T04:00:00Z,Restaurant,21306,-78.6633093,35.76445694,M
1928113,04092021135,Lowes Foods #187 Meat/Seafood,12524 Capital Blv,,WAKE FOREST,NC,27587-7487,(919) 562-5020,2002-08-09T04:00:00Z,Food Stand,21307,-78.53270438,35.98593613,M
1928114,04092016961,TOWNPLACE SUITES CARY/WESTON PKWY.,120 SAGE COMMONS WAY ,,CARY,NC,27513,(919) 678-0005,2015-06-24T04:00:00Z,Restaurant,21309,-78.80567494,35.82777675,M
1928115,04092018598,Cattails,1501 NC Hwy 39 ,,Zebulon,NC,27597,(919) 269-2287,2021-03-30T04:00:00Z,Restaurant,21311,-78.26879316,35.81734961,M
1928116,04092016969,JOYCE AND FAMILY RESTAURANT,129 N MAIN ST ,,FUQUAY VARINA,NC,27526,(919) 567-1717,2015-07-07T04:00:00Z,Restaurant,21316,-78.80056831,35.58594643,M
1928117,04092016329,Best Western Plus Breakfast,6209 GLENWOOD AVE ,,RALEIGH,NC,27612,(919) 782-1112,2013-01-20T05:00:00Z,Restaurant,21317,-78.70428576,35.85617198,M
1928118,04092110134,Heritage Elem. School Cafeteria,3500 ROGERS RD,,WAKE FOREST,NC,27587-4898,(919) 562-6400 ext. 22545,2002-11-08T05:00:00Z,Public School Lunchrooms,21329,-78.51187707,35.94769749,M
1928119,04092017760,Triangle Chicken House,9825-F CHAPEL HILL RD ,,MORRISVILLE,NC,27560,(919) 377-1903,2017-12-28T05:00:00Z,Restaurant,21313,-78.81682593,35.81118245,M
1928120,04092011988,Brigs At The Crossing Restaurant,1225 NW MAYNARD RD ,,CARY,NC,27513-8720,(919) 481-9300,1996-12-31T05:00:00Z,Restaurant,21343,-78.81241463,35.78438636,M
1928121,04092010073,Bojangles #12,3808 Western BLVD ,,RALEIGH,NC,27606,(919) 664-8613,1991-03-18T04:00:00Z,Restaurant,21344,-78.68874189,35.78520361,M
1928122,04092010262,First Baptist Church,99 N SALISBURY ST ,,RALEIGH,NC,27603-1737,(919) 961-5953,1991-04-25T04:00:00Z,Restaurant,21365,-78.6407387,35.7809656,M
1928123,04092015124,"Ruckus Pizza, Pasta & Spirits",8111-208 Tryon Woods  DR ,,CARY,NC,27518,(919) 851-3999,2008-05-02T04:00:00Z,Restaurant,21320,-78.74266974,35.7468093,M
1928124,04092010065,Biscuitville,2426 Wake Forest Rd,,RALEIGH,NC,27608-1710,(919) 821-2060,1991-04-29T04:00:00Z,Restaurant,21366,-78.62569015,35.81542604,M
1928125,04092110025,Wake Forest Middle Cafeteria,1800 S MAIN ST ,,WAKE FOREST,NC,27587-9288,(919) 554-8440 ext. 22410,1991-05-01T04:00:00Z,Public School Lunchrooms,21372,-78.5298414,35.95436039,M
1928126,04092018515,Wing Stop #1863,3209 AVENT FERRY RD,,RALEIGH,NC,27606,(919) 977-4010,2020-12-21T05:00:00Z,Restaurant,21374,-78.69521757,35.76771232,M
1928127,04092017017,PANDA GARDEN,1440-103 BROGDEN WOODS DR ,,WAKE FOREST,NC,28587,(919) 848-5883,2015-09-04T04:00:00Z,Restaurant,21375,-78.69439726,35.98988119,M
1928128,04092017016,KRAFTY'S BURGERS & BREWS,1177 TIMBER DR E ,,GARNER,NC,27529,(919) 329-8000,2015-09-03T04:00:00Z,Restaurant,21376,-78.57544772,35.68894454,M
1928129,04092013748,Cafe 3000 At Wake Med,3000 New Bern Ave,,RALEIGH,NC,27610,(919) 350-8047,2002-12-21T05:00:00Z,Restaurant,21381,-78.58796297,35.78391423,M
1928130,04092010069,Bojangles # 2,4405 FALLS OF NEUSE RD ,,RALEIGH,NC,27609-6201,(919) 876-7363,1991-05-02T04:00:00Z,Restaurant,21393,-78.61244468,35.84129134,M
1928131,04092010204,Dallas Fried Chicken,1101 E WILLIAMS ST ,,APEX,NC,27502-2162,(919) 362-0051,1991-05-03T04:00:00Z,Restaurant,21395,-78.8432412,35.72049646,M
1928132,04092010495,Milton's Pizza House,8853 SIX FORKS RD ,,RALEIGH,NC,27615-2970,(919) 847-0604,1991-05-09T04:00:00Z,Restaurant,21405,-78.65461142,35.89932701,M
1928133,04092110066,Fuquay Elementary Cafeteria,6600 JOHNSON POND RD ,,FUQUAY VARINA,NC,27526-9036,(919) 557-2578,1991-09-16T04:00:00Z,Public School Lunchrooms,21406,-78.75816353,35.60302894,M
1928134,04092011235,Olive Garden,4805 Capital Blvd,,RALEIGH,NC,27616-4483,(919) 954-8557,1993-03-09T05:00:00Z,Restaurant,21430,-78.58156068,35.85089434,M
1928135,04092018199,Fairfield Inn & Suites by Marriott Foodservice,12051 RETAIL DR,,WAKE FOREST,NC,27587,(919) 435-7056,2019-10-14T04:00:00Z,Restaurant,21440,-78.54414942,35.97661643,M
1928136,04092017887,Anise Pho,222-113 GLENWOOD AVE ,,RALEIGH,NC,27603,(919) 633-0094,2018-07-25T04:00:00Z,Restaurant,21454,-78.64733509,35.78392897,M
1928137,04092011465,Burger King #223,349 TRYON RD ,,RALEIGH,NC,27603-3529,(919) 772-5255,1994-03-22T04:00:00Z,Restaurant,21468,-78.65042032,35.73082159,M
1928138,04092011875,Goodberry's,9700 STRICKLAND RD,,RALEIGH,NC,27615-1939,(919) 676-8580,1996-05-17T04:00:00Z,Restaurant,21493,-78.65695874,35.90221401,M
1928139,04092013020,La Farm Bakery,4248 NW CARY PKY ,,CARY,NC,27513-8478,(919) 657-0657,1999-10-13T04:00:00Z,Restaurant,21515,-78.82751464,35.79057556,M
1928140,04092013236,Reale,2805 Highwoods Blv ,,RALEIGH,NC,27604-1002,(919) 872-3500,2000-11-27T05:00:00Z,Restaurant,21516,-78.60147759,35.81782808,M
1928141,04092013082,1853 Grille,1025 BLUE RIDGE RD ,,RALEIGH,NC,27607-3902,(919) 524-2401,1999-11-01T04:00:00Z,Restaurant,21523,-78.71510697,35.79630808,M
1928142,04092160052,Brookdale Macarthur Park,111 Mac Arthur DR,,CARY,NC,27511,(919) 460-5959,2006-04-25T04:00:00Z,Institutional Food Service,21533,-78.83551891,35.7724564,M
1928143,04092017811,Starbucks Target #1794,8651 Brier Creek PKY ,,RALEIGH,NC,27617,(919) 765-0005,2018-03-19T04:00:00Z,Restaurant,21538,-78.78588758,35.90295188,M
1928144,04092017067,IHOP #2130,7304 GB ALFORD HWY ,,HOLLY SPRINGS,NC,27540,(919) 552-8570,2015-10-30T04:00:00Z,Restaurant,21540,-78.83001059,35.6348554,M
1928145,04092013873,Bella Italia Ristorante,10630 Durant Rd ,Suite 101,RALEIGH,NC,27614,(919) 676-0076,2003-08-06T04:00:00Z,Restaurant,21560,-78.59244794,35.90621752,M
1928146,04092160045,The Laurels of Forest Glenn Foodservice,1101 Hartwell St,,GARNER,NC,27529,(919) 772-8888,2003-09-26T04:00:00Z,Institutional Food Service,21564,-78.62517634,35.70528519,M
1928147,04092013932,Carolina Ale House,4512 Falls Of Neuse Rd ,,RALEIGH,NC,27609,(919) 431-0001,2003-11-05T05:00:00Z,Restaurant,21565,-78.61261944,35.84319265,M
1928148,04092014002,OUTBACK STEAKHOUSE #3467,845 US 70 HWY W ,,GARNER,NC,27529,(919) 329-9211,2004-03-04T05:00:00Z,Restaurant,21571,-78.62906799,35.71289184,M
1928149,04092040141,CALDRONE HOT DOGS #2 (WCID #220),1025 BLUE RIDGE RD ,,RALEIGH,NC,27607-3902,(919) 649-6385,2004-03-09T05:00:00Z,Pushcarts,21572,-78.71510697,35.79630808,M
1928150,04092021289,Harris Teeter #43 Produce,3638 Rogers Rd ,,WAKE FOREST,NC,27587,(919) 562-9521,2004-08-03T04:00:00Z,Food Stand,21584,-78.50482681,35.94464173,M
1928151,04092110150,Carpenter Elementary School Cafeteria,2100 Morrisville Pky ,,CARY,NC,27519,(919) 462-6785,2004-08-04T04:00:00Z,Public School Lunchrooms,21585,-78.86688348,35.81490927,M
1928152,04092014119,HONG KONG CHINESE KITCHEN,5563 WESTERN  BLVD ,Suite 11-A,RALEIGH,NC,27606,(919) 851-1505,2004-08-26T04:00:00Z,Restaurant,21588,-78.72051017,35.78412594,M
1928153,04092021295,Harris Teeter #21 Produce & Salad Bar,501 Oberlin RD ,,RALEIGH,NC,27605,(919) 828-9216,2004-09-23T04:00:00Z,Food Stand,21591,-78.66326182,35.79058333,M
1928154,04092014180,Rey's,1130 Buck Jones RD ,,RALEIGH,NC,27606,(919) 380-0122,2004-10-27T04:00:00Z,Restaurant,21594,-78.74145406,35.76819698,M
1928155,04092014279,McLean's Ole Time Cafe,418 W Gannon AVE ,,ZEBULON,NC,27597,(919) 269-0125,2005-03-21T04:00:00Z,Restaurant,21634,-78.32326241,35.82235183,M
1928156,04092013163,Divots Grill,180 JAKE MAY DR,,WENDELL,NC,27591-9589,(919) 365-7337,2000-06-09T04:00:00Z,Restaurant,21647,-78.38670686,35.77109334,M
1928157,04092050019,Chesterbrook Academy Foodservice,130 TOWNE VILLAGE DR ,,CARY,NC,27513-8908,(919) 319-9622,2000-08-16T04:00:00Z,Private School Lunchrooms,21649,-78.83865108,35.78326671,M
1928158,04092020959,Food Lion #1459 Deli,1508 BROAD ST ,,FUQUAY VARINA,NC,27526-8363,(919) 577-1000,2000-07-01T04:00:00Z,Food Stand,21650,-78.80356197,35.60352165,T
1928159,04092020984,Food Lion #669 Deli,405 S Main St,,ROLESVILLE,NC,27571-9664,(919) 554-4018,2000-07-01T04:00:00Z,Food Stand,21651,-78.46472721,35.91731538,T
1928160,04092016687,PLAZA DEL MARIACHI,411 W Gannon AVE ,,ZEBULON,NC,27597,(919) 269-4464,2014-04-30T04:00:00Z,Restaurant,21653,-78.32295686,35.82026636,M
1928161,04092017728,Whole Foods Market #10611 Specialty,5055 Arco ST ,,CARY,NC,27519,(984) 228-0300,2017-11-03T04:00:00Z,Restaurant,21658,-78.88191924,35.83347908,M
1928162,04092018684,Paragon Theaters,1140 Parkside Main ST ,,CARY,NC,27519,(919) 234-5200,2021-07-28T04:00:00Z,Restaurant,21659,-78.88929435,35.84836238,M
1928163,04092018518,Brooklyn Original Slices,4005 WAKE FOREST RD ,,RALEIGH,NC,27609-6842,(919) 790-2444,2021-01-20T05:00:00Z,Restaurant,21666,-78.61511172,35.8362139,M
1928164,04092016433,Sticky Rice,927 DURHAM RD ,STE 107,WAKE FOREST,NC,27587,(919) 554-8189,2013-05-30T04:00:00Z,Restaurant,21667,-78.54094643,35.97615047,M
1928165,04092040087,Fancy Dogs #2 (WCID #106),3200 Gresham Lake RD ,STE 117,RALEIGH,NC,27615,(919) 426-3196,2001-01-05T05:00:00Z,Pushcarts,21675,-78.58228759,35.88437165,M
1928166,04092021046,Specialty South Commissary,3200 Gresham Lake Rd,Ste 117,RALEIGH,NC,27615,(919) 855-8548,2001-01-11T05:00:00Z,Food Stand,21676,-78.58228759,35.88437165,M
1928167,04092013346,BROOKDALE OF NORTH RALEIGH FOOD SERVICE,1200 Carlos Dr ,,RALEIGH,NC,27609,(919) 334-2222,2001-07-05T04:00:00Z,Restaurant,21684,-78.61847832,35.86397289,M
1928168,04092013354,Abbotswood Assisted Living Dining Services,7900 CREEDMOOR RD,,RALEIGH,NC,27613-4382,(919) 847-3202,2001-07-06T04:00:00Z,Restaurant,21686,-78.67950967,35.89545367,M
1928169,04092012063,Whole Foods Market Cafe,3540 WADE AVE ,,RALEIGH,NC,27607-4048,(919) 828-5805,1997-06-19T04:00:00Z,Restaurant,21704,-78.68558086,35.80212022,M
1928170,04092021137,Lowes Foods #189 Produce ,3001 Widewaters Pky ,,KNIGHTDALE,NC,27545,(919) 217-9184,2002-08-28T04:00:00Z,Food Stand,21728,-78.50515596,35.79511678,M
1928171,04092013943,St. Raphael Hall Foodservice,5801 Falls Of Neuse Rd ,,RALEIGH,NC,27609,(919) 865-5705,2003-12-01T05:00:00Z,Restaurant,21753,-78.61925176,35.85949781,M
1928172,04092014085,HOOTERS,1001 CLAREN CIR ,,MORRISVILLE,NC,27560,(919) 469-2900,2004-07-13T04:00:00Z,Restaurant,21767,-78.82295551,35.85640624,M
1928173,04092110147,Knightdale High School Cafeteria,100 Bryan Chalk Ln ,,KNIGHTDALE,NC,27545,(919) 217-5350 ext. 25130,2004-07-26T04:00:00Z,Public School Lunchrooms,21770,-78.47681885,35.8105831,T
1928174,04092014123,New Wangs Kitchen,712 Laura Duncan RD ,,APEX,NC,27502,(919) 363-8030,2004-08-27T04:00:00Z,Restaurant,21773,-78.84201223,35.73509961,M
1928175,04092014176,Los Cuates Mexican Restaurant,4524 Old Wake Forest RD ,,RALEIGH,NC,27609,(919) 872-6012,2004-11-12T05:00:00Z,Restaurant,21776,-78.6099575,35.84195384,M
1928176,04092014182,NY Pizza,634 Holly Spring RD,,HOLLY SPRINGS,NC,27540,(919) 567-0505,2004-11-05T04:00:00Z,Restaurant,21777,-78.82480349,35.65381034,M
1928177,04092016338,HAMPTON INN & SUITES CRABTREE RALEIGH KITCHEN,3920 ARROW DR ,,RALEIGH,NC,27612,(919) 881-7080,2013-01-04T05:00:00Z,Restaurant,21781,-78.67285035,35.83620436,M
1928178,04092016339,CHANELLO'S PIZZA OF GARNER,3608 BENSON RD ,,GARNER,NC,27529,(919) 771-1000,2013-01-07T05:00:00Z,Restaurant,21782,-78.61153932,35.63067345,M
1928179,04092011193,El Rodeo Restaurant,2404 Wake Forest Rd,,RALEIGH,NC,27608-1710,(919) 833-1460,1992-12-10T05:00:00Z,Restaurant,21825,-78.6259391,35.81378428,M
1928180,04092021333,Lowes Foods #218 Deli ,8201 Rowlock WAY ,,RALEIGH,NC,27612,(919) 792-0304,2005-06-16T04:00:00Z,Food Stand,21826,-78.73779144,35.88567273,M
1928181,04092013959,Milton's Pizza & Pasta,14520 New Falls of Neuse RD ,,RALEIGH,NC,27614,(919) 570-9099,2003-12-23T05:00:00Z,Restaurant,21834,-78.54213039,35.94426307,M
1928182,04092018306,MC Restaurant,324 S ACADEMY ST ,,CARY,NC,27511,(919) 302-3690,2020-01-27T05:00:00Z,Restaurant,21847,-78.78164208,35.78328321,M
1928183,04092018187,Zaxby's,1021 N Harrison AVE ,,RALEIGH,NC,27513,(919) 481-2070,2019-09-26T04:00:00Z,Restaurant,21849,-78.78302072,35.8036362,M
1928184,04092030516,Nice Nuff Jamaican Cuisine (WCID #806),2201 S WILMINGTON ST,,RALEIGH,NC,27603-2559,(919) 931-1627,2021-01-21T05:00:00Z,Mobile Food Units,21850,-78.63902655,35.752054,M
1928185,04092021943,Circle K #2720823,5801  TRYON  RD ,,CARY,NC,27518,(919) 859-5800,2016-02-17T05:00:00Z,Food Stand,21866,-78.73858612,35.74524027,M
1928186,04092021334,Whole Foods Market Seafood Market,3540 Wade AVE ,,RALEIGH,NC,27607,(919) 828-1589,2005-06-27T04:00:00Z,Food Stand,21877,-78.68558086,35.80212022,M
1928187,04092015619,RAINBOW KING,12520 CAPITAL BLVD ,,WAKE FOREST,NC,27587,(919) 554-8888,2010-04-26T04:00:00Z,Restaurant,21878,-78.53270438,35.98593613,M
1928188,04092014361,Circle K #6329,2400 Spring Forest Rd,,RALEIGH,NC,27609,(919) 875-0618,2005-08-04T04:00:00Z,Restaurant,21880,-78.60021918,35.86067748,M
1928189,04092030207,TACOS CAMPA (WCID #353),18 W THIRD ST ,,WENDELL,NC,27591,(919) 365-0069,2009-03-13T04:00:00Z,Mobile Food Units,21887,-78.37068542,35.78151266,M
1928190,04092021836,FOOD LION #727 DELI,900 NE MAYNARD RD ,,CARY,NC,27513,(919) 460-6274,2015-02-27T05:00:00Z,Food Stand,21892,-78.76838489,35.80043169,M
1928191,04092017023,MI RANCHO MEXICAN RESTAURANT,2549 S SAUNDERS ST ,,RALEIGH,NC,27603,(919) 836-0807,2015-09-16T04:00:00Z,Restaurant,21893,-78.64827659,35.74907859,M
1928192,04092017995,APPLEBEE'S GRILL & BAR,7831 TARGET CIR ,,RALEIGH,NC,27614,(919) 872-2401,2018-12-13T05:00:00Z,Restaurant,21902,-78.57080589,35.8669538,M
1928193,04092016240,SUBWAY #52435,1310 FIFTH  AVE ,STE 120,GARNER,NC,27529,(919) 773-9033,2012-08-20T04:00:00Z,Restaurant,21903,-78.6218586,35.70948463,M
1928194,04092021344,Lowes Foods #224 Deli,8100 Brier Creek PKY ,,RALEIGH,NC,27616,(919) 293-0294,2005-08-15T04:00:00Z,Food Stand,21916,-78.78577668,35.91011447,M
1928195,04092015993,ANGIE'S RESTAURANT,1340 W GARNER RD ,,GARNER,NC,27529,(919) 661-6707,2011-09-09T04:00:00Z,Restaurant,21927,-78.62350502,35.71734578,M
1928196,04092018635,Mezeh Grill #29  Twin Lakes,1125 HATCHES POND LN,,CARY,NC,27519,(919) 342-0517,2021-06-01T04:00:00Z,Restaurant,21935,-78.84968108,35.82663773,M
1928197,04092110484,HERITAGE HIGH SCHOOL CAFETERIA,1150 FORESTVILLE RD ,,WAKE FOREST,NC,27587,(919) 570-5600 ext. 20633,2009-08-17T04:00:00Z,Public School Lunchrooms,21940,-78.51100216,35.94014388,M
1928198,04092015705,JERSEY MIKES ,14460 NEW FALLS OF NEUSE RD ,STE 113,RALEIGH,NC,27614-8227,(919) 488-0262,2010-08-31T04:00:00Z,Restaurant,21956,-78.54362008,35.94386602,M
1928199,04092017941,MCDONALDS #11523,1805 N HARRISON AVE ,,CARY,NC,27513-3902,(919) 677-1424,2018-09-28T04:00:00Z,Restaurant,21960,-78.76916111,35.82979304,M
1928200,04092017448,Daily Taco,10970-122 CHAPEL HILL RD ,,MORRISVILLE,NC,27560,(919) 864-8775,2016-10-03T04:00:00Z,Restaurant,21976,-78.84266149,35.85660411,M
1928201,04092016492,ORIENT GARDEN RESTAURANT,1233 NW MAYNARD RD ,,CARY,NC,27513-8720,(919) 380-1323,2013-09-06T04:00:00Z,Restaurant,21980,-78.81241463,35.78438636,M
1928202,04092016774,BENELUX COFFEE,402-118 OBERLIN ROAD,,RALEIGH,NC,27605,(919) 900-8294,2014-10-02T04:00:00Z,Restaurant,21986,-78.6629145,35.78942926,M
1928203,04092017573,BLUE FOX INDIAN CUISINE,2250 GATHERING PARK CIR ,,CARY,NC,27519,(919) 234-1387,2017-04-20T04:00:00Z,Restaurant,21997,-78.85752223,35.82041548,M
1928204,04092030418,Sadie's Fresh Cut Fries (WCID #708),2161 S Wilmington ST ,,RALEIGH,NC,27603,(919) 369-6742,2019-05-10T04:00:00Z,Mobile Food Units,22001,-78.64171063,35.75324624,M
1928205,04092016217,HARRIS TEETER #136 DELI,9600 FALLS OF NEUSE  RD ,,RALEIGH,NC,27615,(919) 676-6614,2012-07-02T04:00:00Z,Restaurant,22009,-78.60015155,35.90522894,M
1928206,04092017700,Fairfield Inn &  Suites Kitchen,6408 Capital BLVD ,,RALEIGH,NC,27616,(919) 878-1120,2017-10-19T04:00:00Z,Restaurant,22014,-78.57841709,35.87180791,M
1928207,04092030515,Tacos El Brito (WCID #805),11900 LOUISBURG RD,,WAKE FOREST,NC,27587-9610,(919) 924-7186,2021-01-14T05:00:00Z,Mobile Food Units,22015,-78.42142212,35.9485663,M
1928208,04092010674,Hardees,8000 FAYETTEVILLE RD ,,RALEIGH,NC,27603-5634,(919) 772-9503,1991-04-03T04:00:00Z,Restaurant,22022,-78.70014716,35.665391,M
1928209,04092110044,East Garner Middle Sch. Cafeteria,6301 Jones Sausage Rd ,,GARNER,NC,27529,(919) 662-2339 ext. 24448,1991-04-03T04:00:00Z,Public School Lunchrooms,22025,-78.58563429,35.70177984,M
1928210,04092016416,JASMIN MEDITERRANEAN BISTRO,424 E SIX FORKS RD ,STE 101,RALEIGH,NC,27609,(919) 743-3336,2013-04-25T04:00:00Z,Restaurant,22028,-78.62602299,35.82001805,M
1928211,04092016417,SUBWAY #57757,2020 HILLSBOROUGH ST ,STE 102,RALEIGH,NC,27607,(919) 322-2015,2013-05-30T04:00:00Z,Restaurant,22029,-78.66276676,35.78662932,M
1928212,04092030346,Fatboys Kitchen #1 (WCID # 613),4608 Kilcullen DR ,,RALEIGH,NC,27604,(919) 591-6999,2017-10-09T04:00:00Z,Mobile Food Units,22041,-78.59060166,35.84268974,M
1928213,04092018474,Seoul Garden,815 W CHATHAM ST ,,CARY,NC,27511,(919) 234-6002,2020-11-02T05:00:00Z,Restaurant,22056,-78.79538567,35.78006758,M
1928214,04092016343,PLAZA CAFE,411 FAYETTEVILLE ST ,STE 109,RALEIGH,NC,27601,(919) 758-8759,2013-07-25T04:00:00Z,Restaurant,22058,-78.63883977,35.77508557,M
1928215,04092016381,POPEYES #11378,1701 PINEWINDS DR ,,RALEIGH,NC,27603,(919) 329-0069,2013-03-04T05:00:00Z,Restaurant,22062,-78.65506548,35.7164361,M
1928216,04092010189,North Raleigh Courtyard By Marriott,1041 WAKE TOWNE DR ,,RALEIGH,NC,27609-7850,(919) 821-3400,1991-04-29T04:00:00Z,Restaurant,22069,-78.62297533,35.82407619,M
1928217,04092018164,DUNKIN' #347369,8710-100 GLENWOOD AVE ,,RALEIGH,NC,27617,(919) 784-0050,2019-08-28T04:00:00Z,Restaurant,22061,-78.74503936,35.88736454,M
1928218,04092010658,Shortys,212 S White St,,WAKE FOREST,NC,27587,(919) 556-8026,1991-04-29T04:00:00Z,Restaurant,22070,-78.51009842,35.97768423,M
1928219,04092110017,Brassfield Road Elem. Cafeteria,2001 BRASSFIELD RD ,,RALEIGH,NC,27614-9453,(919) 870-4080 ext. 24076,1991-05-01T04:00:00Z,Public School Lunchrooms,22075,-78.6303403,35.93349947,M
1928220,04092018484,Sinbad's Pizza & Seafood,3110  New Bern AVE ,Suite 114,RALEIGH,NC,27610,(919) 231-6456,2020-11-16T05:00:00Z,Restaurant,22081,-78.58674652,35.78850913,M
1928221,04092018487,Refuel #121 Wendell,2301  Wendell Falls PKY ,,WENDELL,NC,27591,(919) 365-8470,2020-11-17T05:00:00Z,Restaurant,22082,-78.43703685,35.78041556,M
1928222,04092017453,CRAWFORD AND SON,618 N PERSON ST ,,RALEIGH,NC,27604,(919) 307-4647,2016-11-01T04:00:00Z,Restaurant,22086,-78.6340625,35.78882326,M
1928223,04092018361,Alpaca Peruvian Charcoal Chicken,57 Cabela DR ,,GARNER,NC,27529,(919) 917-7600,2020-04-30T04:00:00Z,Restaurant,22119,-78.58553086,35.69877212,M
1928224,04092015074,Pho2 Far East,4011-133 Capital  BLVD ,,RALEIGH,NC,27604,(919) 876-8621,2008-02-22T05:00:00Z,Restaurant,22083,-78.58250245,35.8353751,M
1928225,04092016073,The Garden Grille & Bar (at Hilton Garden Inn),131 COLUMBUS AVE ,,CARY,NC,27518,(919) 377-0440,2011-12-21T05:00:00Z,Restaurant,22128,-78.73638591,35.7564409,M
